t,d1,d2,x
1,1,3,52.60195457405185
1,3,1,53.09654344973574
1,4,4,50.29858122235495
1,2,2,56.70995078065384
1,2,0,58.80509126230096
1,1,4,47.85315468034491
1,1,2,53.552517707927024
1,1,4,48.85039035184371
1,1,2,44.02270544637245
1,0,3,57.71679877891982
1,3,1,51.18957088358977
1,4,2,53.83606845681215
1,4,3,39.450928807351005
1,2,3,53.20779071918245
1,0,2,42.847748304141675
1,2,4,47.4836586210485
1,4,1,49.09568585345672
1,3,0,45.150690618542555
1,0,1,54.643104180873664
1,0,1,56.12285341150331
1,4,2,45.73379467754083
1,2,2,51.94009919107034
1,3,2,43.51213244767971
1,0,1,46.321682653762444
1,2,3,50.98488610829537
1,0,0,357.093896269228
1,2,1,48.946629793308716
1,1,1,49.234871490989164
1,2,0,49.0053817147428
1,4,1,53.280499680769076
1,3,0,50.83774727170972
1,0,4,52.07507665734922
1,2,3,48.52999604760435
1,4,0,47.95310904078446
1,3,3,45.8919238950754
1,2,3,47.61534473786722
1,2,2,54.520302750772586
1,0,0,307.5755935452837
1,1,1,54.3260974451814
1,0,3,44.35394695060893
1,1,3,55.35080915724808
1,3,3,49.28743675321883
1,0,3,45.6376635289129
1,4,0,41.93468992337495
1,4,3,50.37596166528477
1,4,4,52.140948625741345
1,4,0,50.665621959470485
1,1,2,39.29463326762381
1,2,4,45.46834926826935
1,3,2,48.17808623777101
1,4,0,42.79402967049756
1,3,2,45.508435091482475
1,0,3,52.09418759593804
1,1,2,46.87686469816619
1,1,4,55.06856997724021
1,1,0,49.77014253743821
1,2,2,43.9234425920653
1,2,2,45.594575038395796
1,1,3,54.53711813940683
1,2,1,37.22004871278911
1,3,0,60.788130434716976
1,3,2,47.70485342530306
1,3,1,45.03484722189356
1,3,1,59.33479935619024
1,0,3,47.913238447086016
1,0,2,54.867560826114406
1,1,0,47.40291973891374
1,4,4,59.15562613768447
1,2,4,48.9284657381847
1,2,3,48.36649611698045
1,1,1,46.430369872071424
1,2,0,39.80949358973953
1,3,3,47.46847478948998
1,2,3,53.35964066593742
1,1,2,56.12760234997896
1,2,4,44.87369096363268
1,1,0,51.4567271364546
1,2,2,47.041148044891116
1,3,2,53.74409524842591
1,4,2,58.36230510272394
1,0,3,54.19797381999703
1,0,3,58.58974118829
1,3,2,41.77065544924043
1,2,2,41.38247686600094
1,1,4,58.390936391064045
1,2,0,53.1399260425618
1,3,2,43.84971011298488
1,1,1,51.03184250979173
1,4,0,58.71683745394599
1,1,1,51.173265053832374
1,0,3,53.80356981377649
1,2,4,48.30719404441871
1,4,2,48.94851239988563
1,4,3,50.02979427578637
1,1,0,57.13038429411374
1,0,3,50.07107918796058
1,0,4,47.796692301608665
1,0,1,51.35248592831666
1,4,3,44.62628998855649
1,1,0,43.28674751679119
1,4,0,49.14155982242744
1,0,2,43.777586889872545
1,0,3,45.51277450943822
1,1,0,49.86347821762451
1,0,0,305.51575870728
1,4,4,48.60516769251696
1,1,4,55.12585236056456
1,4,1,50.59044085492409
1,3,0,48.11059737903257
1,3,2,48.92936991003471
1,4,0,52.03920243424607
1,2,1,51.586850203332745
1,0,3,51.84819289262264
1,3,2,32.24072363562421
1,4,2,49.87514140129737
1,1,0,55.10770939470153
1,4,4,53.05828686602577
1,3,3,45.63219584104856
1,0,4,59.5790182876659
1,4,3,55.379078086258524
1,3,0,55.20377527861844
1,4,1,49.36859750700941
1,4,1,49.19240957863049
1,3,2,44.487331423497444
1,2,1,53.58482571632028
1,1,2,59.557210311444706
1,1,0,46.41240943812825
1,1,4,48.58069472773618
1,3,4,50.90765221965088
1,2,2,50.254990244108455
1,0,2,50.80050091397653
1,0,4,56.603010904541975
1,0,3,39.962626116666925
1,2,2,55.70255987043076
1,0,0,292.8131744002106
1,3,4,48.494915404884665
1,4,2,49.92065741515375
1,0,2,51.47456208075869
1,4,4,45.422254286453544
1,2,0,50.25564769636862
1,1,3,45.40815289595715
1,4,4,52.0297501780616
1,4,0,45.076104625304346
1,0,3,48.468179991732995
1,4,4,51.38427915314517
1,0,4,53.39957613156075
1,1,2,50.687189947551055
1,4,1,41.11591402111945
1,1,4,55.22946911131082
1,1,2,42.49802463264307
1,0,3,51.42979067392384
1,1,4,52.22838887733015
1,4,4,63.55773546780089
1,4,3,50.15817044998136
1,0,3,50.118791022679694
1,1,2,56.929709971429695
1,1,0,48.94971492081915
1,1,2,52.628239143225024
1,1,2,49.53712443047323
1,3,1,42.71676373108408
1,0,3,58.03704377740307
1,2,1,47.93893921324586
1,2,0,45.99951098238662
1,3,0,47.585497812695685
1,1,2,53.562439712913786
1,4,4,60.64957905805521
1,1,3,49.87015509351034
1,1,0,48.66261523216263
1,2,4,47.369505726271804
1,3,4,49.22789534242495
1,0,1,54.30979133006683
1,1,0,50.71637801751205
1,0,3,55.9773756988302
1,0,4,47.96423744735718
1,3,0,44.332788291365695
1,4,4,49.08602823346634
1,1,3,49.41363577624794
1,2,3,50.71453319559225
1,2,1,46.871871520447314
1,2,0,44.23367873279939
1,0,4,46.482512222644495
1,4,4,52.84033888914187
1,4,0,51.444353690807226
1,3,1,50.878191811211465
1,0,4,52.90198068910113
1,4,3,47.435340034523065
1,2,4,50.07489861518927
1,2,4,54.55824028239492
1,2,3,49.46245379642154
1,4,3,61.6181426755795
1,2,0,44.08939645940388
1,4,1,56.68035870343901
1,4,1,52.890873497108466
1,1,3,51.438597096017645
1,2,2,52.29438530418513
1,4,4,49.34164720834084
1,4,1,50.025232820396546
1,2,2,52.65590614823776
1,2,4,46.30657747159209
1,2,0,58.25184928572621
1,3,0,54.43140969932081
1,2,4,56.34470635911674
1,1,1,57.475276579818825
1,0,1,50.352262294532494
1,4,1,54.55456685505451
1,2,0,50.473242266598355
1,3,1,44.75106417317486
1,4,4,53.93359769113531
1,4,4,51.09569733624275
1,1,0,54.07512369233903
1,3,4,50.315290295236494
1,4,3,50.50219893582451
1,1,3,57.481002202724696
1,3,3,51.90948323410438
1,3,0,48.39153918290698
1,2,4,58.11622379403946
1,3,1,52.31636975894146
1,1,1,51.739871578225355
1,3,1,51.42738085957778
1,3,2,50.45268938300456
1,3,1,50.0394247008585
1,2,2,55.70910250087031
1,4,1,48.96795083809519
1,3,4,50.7320308387788
1,0,4,49.18987917481635
1,4,2,44.40715778972155
1,0,4,50.275516451947226
1,3,3,50.47797272390244
1,2,4,50.95749100177063
1,1,2,48.7774850023079
1,4,4,55.38695285803644
1,3,4,53.8859237202042
1,0,2,39.986523818581745
1,3,0,43.06031634933029
1,1,2,59.08407248959521
1,3,4,43.279288811765085
1,0,0,284.2861112393976
1,0,2,48.73121024866361
1,3,1,47.8332132972715
1,3,3,47.47814097103617
1,4,2,44.03288559147059
1,2,4,54.44178183444124
1,1,0,56.898371887056925
1,2,0,45.97081887409416
1,3,0,53.151437015014224
1,2,0,42.71852474655156
1,1,0,48.79345531242195
1,2,3,44.38049521632996
1,1,0,45.7828590745916
1,0,2,46.9444056164882
1,0,3,48.3928924557076
1,3,1,58.953323099364596
1,2,4,48.52306839865315
1,0,0,265.4012051025224
1,2,3,49.85999372869939
1,0,4,57.59795328951518
1,3,0,52.19288496020216
1,0,4,49.64219499365249
1,0,2,43.89216489441216
1,1,4,44.22448387914844
1,3,2,47.436984606615354
1,4,2,52.53991479322029
1,2,1,42.006064989351046
1,4,0,53.2035385616673
1,4,4,56.13203965105503
1,1,0,47.23935653775756
1,4,2,52.69157724523257
1,0,0,313.9166444172604
1,1,2,44.248750076691145
1,1,0,52.298523728531606
1,1,3,51.63024436149429
1,3,2,37.222734389455596
1,4,0,50.26957752124875
1,1,1,54.980743333999555
1,0,1,38.05277007912398
1,0,3,48.47916765460189
1,1,1,48.65813437319275
1,3,3,45.54715081877793
1,2,0,49.52763728426049
1,1,4,52.80286699527032
1,2,2,53.71549261027772
1,3,1,46.91489321317419
1,1,2,57.30938746967076
1,1,4,47.551649493107895
1,0,4,41.61249984876846
1,1,3,54.638334310544806
1,1,4,48.3248538485876
1,1,1,48.56078236329363
1,0,3,51.24988026970576
1,2,2,45.831600360184964
1,0,3,55.347853734089895
1,0,4,45.62012029288489
1,1,2,54.40245703375775
1,1,1,47.79310398304516
1,4,4,42.76144265249252
1,4,2,51.60355922781203
1,3,1,46.669941775037834
1,4,3,49.980101124964285
1,1,3,51.298024114274796
1,3,1,43.00573396322223
1,2,1,50.108633525771346
1,4,4,48.41708834515695
1,4,2,57.052298953559784
1,1,1,45.70516983542693
1,1,2,51.911522243473705
1,0,1,52.558663004366316
1,0,0,314.5531240188583
1,4,1,46.0173963589113
1,4,2,44.60293151181072
1,3,3,47.26965233470622
1,4,3,42.800384760560966
1,1,2,54.68670495220421
1,1,1,46.87546725960824
1,3,4,46.336695392662854
1,2,1,58.6764233698681
1,2,4,46.48048865556205
1,1,0,45.69039455965884
1,0,4,51.38772823160112
1,2,3,59.14894061274731
1,0,2,43.24768023430931
1,1,4,50.83948500056458
1,1,1,58.294115175371
1,0,3,42.636646324488865
1,1,2,51.206499829867134
1,4,1,49.558030125942196
1,1,4,54.27683747566438
1,4,2,44.19894716898049
1,3,4,49.66431133403992
1,0,0,363.1840992621149
1,2,3,40.03409511390329
1,3,4,50.026628238330986
1,0,0,252.3494840363282
1,2,2,58.710988725367756
1,4,3,51.30814285385423
1,2,0,53.063598980701315
1,4,4,46.57990333111109
1,1,0,48.03695224689209
1,1,1,52.479194499758
1,4,4,47.92124389722141
1,3,1,40.98978390865209
1,2,2,52.67432527477592
1,4,4,47.7701486952029
1,3,4,44.9339496236439
1,2,3,58.09199385635825
1,3,2,59.456154131282034
1,4,2,57.18239712207112
1,2,0,52.47559573717478
1,2,4,51.51517331267218
1,3,3,53.01929244859244
1,1,2,53.23778540643433
1,2,4,48.9822467947575
1,3,1,52.391015327189024
1,1,3,54.210700250471234
1,0,4,58.36047984916158
1,3,0,45.717180374883306
1,2,4,47.50217704414653
1,0,0,320.320403365466
1,4,4,63.09549914196709
1,0,4,50.08638284978024
1,0,2,54.01515076961279
1,0,1,59.6048397360528
1,1,1,53.02134482998054
1,1,2,41.88514760626869
1,1,0,42.30095227102219
1,0,0,327.29777297679504
1,2,1,49.75431208592542
1,2,2,53.35078803610067
1,0,2,39.60697590888722
1,0,1,51.198434231576904
1,2,4,49.16827648054437
1,3,3,52.436875649718985
1,4,4,58.31774483316504
1,0,1,46.40594323428956
1,0,3,38.0204351871657
1,1,2,58.663603766175505
1,1,3,47.32519272548593
1,0,3,49.63551665159496
1,3,2,48.52569855281393
1,3,3,42.612889250995835
1,1,4,52.41722130611179
1,4,2,51.840704203118236
1,0,0,314.02719165079117
1,3,2,52.82031642999992
1,3,0,49.74726889304509
1,0,3,51.518081572788915
1,4,4,54.88039248217413
1,1,4,48.97351788342254
1,0,3,50.301948710181506
1,4,0,49.88613216359869
1,2,1,52.280413011883034
1,2,4,46.26031743932603
1,4,1,52.19322648278869
1,1,3,57.883870460720026
1,0,0,282.74415288554064
1,3,2,52.82607873116077
1,0,2,57.63794824934899
1,1,0,50.07304469214727
1,2,4,45.8471655226663
1,0,1,49.753511067137
1,4,3,47.87360358279109
1,0,2,56.181324505016896
1,0,2,50.43743333045808
1,2,4,52.11322008437862
1,2,1,50.361904109265794
1,3,2,49.537192166294155
1,2,3,47.239229266914975
1,2,2,47.31764457019358
1,0,3,47.46472208471707
1,2,4,50.56098273413423
1,0,2,44.35089148693852
1,0,2,46.314186590289324
1,4,4,54.466335117215976
1,0,4,46.68120930668229
1,3,4,52.278993315095384
1,0,3,46.80149814718618
1,0,3,48.47832853705243
1,1,0,44.00749019953946
1,3,3,47.4654030967421
1,1,3,52.9093590098256
1,4,0,54.85654584727624
1,0,0,326.29014059757907
1,3,3,50.07312428430384
1,3,4,37.54130160516195
1,4,2,39.528126943426265
1,2,2,56.23697817051781
1,3,1,40.14354273922652
1,2,4,43.11336461749619
1,4,4,50.903728519016994
1,2,2,56.37743558779966
1,4,4,46.757477880907345
1,0,1,62.733096437237826
1,0,0,322.3278580153536
1,0,0,301.2190242743637
1,1,1,58.68225235158321
1,3,4,50.692105568377684
1,4,2,48.917849409693
1,2,2,57.17010505310419
1,4,2,44.16256150278729
1,1,4,61.40250789246364
1,2,1,53.63592814450032
1,1,1,41.79706338047311
1,2,1,41.19312125545636
1,3,4,56.23905586196884
1,0,0,231.93143168344838
1,0,2,52.281110654183756
1,3,1,55.05311268727903
1,3,0,53.14460532293697
1,0,4,48.72743802302457
1,4,4,54.037784880328104
1,2,4,54.96673543184348
1,4,3,46.45449084432034
1,4,4,62.396523868693755
1,3,0,49.470776311071475
1,0,3,57.31306360930203
1,2,0,44.2437397962762
1,0,3,61.409997843379976
1,0,2,50.990454200915075
1,0,1,39.804013606943705
1,3,1,52.31172176532929
1,0,4,47.73592301473454
1,0,3,48.48261416519066
1,2,0,53.1265253947375
1,3,1,45.01965573658761
1,4,0,50.924381751022025
1,1,0,50.9961513817084
1,0,0,321.26515193190704
1,0,1,39.06009626517158
1,2,3,32.37055093963262
1,4,3,48.2499362105311
1,1,0,50.80406984019121
1,2,0,52.95551224763614
1,1,0,53.48972259425045
1,2,1,47.952951073292525
1,2,0,50.53140141923252
1,3,0,57.68405127691537
1,2,0,43.90436950945372
1,4,4,49.2959999342368
1,3,1,48.137092022853196
1,1,3,44.789123738023356
1,3,1,49.46904180963998
1,1,4,40.88838535745769
1,1,4,53.46129345306545
1,1,4,50.23310069369769
1,2,2,60.122746577351464
1,4,4,59.20209625529746
1,3,0,47.34185084537284
1,1,1,59.01938580886034
1,4,2,45.054070862208796
1,1,3,46.06398269865441
1,1,2,45.19910445790216
1,0,4,57.78597905965452
1,1,1,49.974165974038826
1,0,2,58.00592331217295
1,0,3,49.26735380974055
1,1,0,56.08032842706316
1,4,3,52.181836940213415
1,4,1,50.16065754637114
1,2,1,53.64528592799606
1,0,4,47.15001535490718
1,4,4,49.077593106607644
1,4,4,49.553232155580446
1,2,0,52.26148392046441
1,0,2,57.33476976263263
1,1,2,48.738880616138225
1,0,3,52.33050630262501
1,3,4,57.21649022283103
1,4,0,36.28275212102296
1,2,3,51.93377589722788
1,0,3,39.93384965930688
1,2,0,58.43310597941375
1,3,3,53.75362293705511
1,1,3,55.08628056009563
1,1,1,48.75607029011037
1,4,1,53.79284296364297
1,0,2,52.8779664275051
1,3,3,56.17622909705175
1,0,3,54.489125207688375
1,0,3,56.48335795753753
1,2,0,46.714092328770576
1,4,1,57.335903872641595
1,4,4,53.92660383025457
1,0,2,51.878240215216465
1,0,0,306.25782051133837
1,3,3,51.63641872687672
1,0,4,48.161842306497256
1,4,0,49.86616474980615
1,2,4,48.7956593096121
1,3,3,46.265739212881066
1,2,2,53.120169758303014
1,0,2,60.9262391498914
1,3,1,55.60719907198164
1,2,2,60.000632432945274
1,3,3,42.13355685125567
1,1,2,49.90808863002388
1,1,4,45.95648540251849
1,4,1,54.74881116928718
1,3,3,44.627780142607406
1,3,2,54.95222445072952
1,4,3,57.36858238773444
1,1,2,50.56657125415705
1,3,0,51.86390203601145
1,4,3,47.490579324845896
1,4,0,53.41651479885356
1,3,2,51.600737936807974
1,1,0,51.21415733508018
1,2,3,45.98140987234394
1,1,0,51.141313773299856
1,3,0,46.712870869334765
1,3,2,59.39336159293448
1,3,0,46.36024867586836
1,1,2,52.61831132072573
1,2,0,51.860622201357984
1,2,2,53.84008101629974
1,4,1,53.64503939680609
1,4,0,41.77575312976825
1,0,4,43.22248437116039
1,0,4,45.239874646761606
1,0,1,53.629140771424275
1,0,1,48.752283788923236
1,2,0,48.32813776161861
1,3,2,49.4820701762879
1,2,3,42.197955005718775
1,2,2,49.73332220519624
1,4,3,56.13317639713318
1,2,4,40.10990671218348
1,0,3,43.582463297247145
1,4,3,55.48861954871447
1,0,2,49.5950771924392
1,4,3,49.37277349795653
1,4,4,56.12011467645662
1,1,0,54.081339296195154
1,4,4,55.864419247294514
1,1,3,47.57142990967068
1,3,4,60.32623493197208
1,0,1,44.68990783447147
1,2,1,52.49396993092681
1,3,0,50.93763957110309
1,2,3,49.19737943005899
1,0,0,250.61849119946987
1,2,1,41.37306597201026
1,4,2,43.58901815259779
1,3,2,47.27260672509607
1,1,2,46.644405862514446
1,2,1,52.43601772853813
1,3,0,56.50620426657352
1,1,0,49.7125294912257
1,0,4,55.42617377442005
1,0,3,51.08206718130263
1,3,1,45.6808931092165
1,1,2,50.014594083661336
1,3,3,48.00128682452596
1,3,0,54.3541811048306
1,1,3,55.247466524781736
1,4,2,56.06109257964945
1,2,3,55.404395612305535
1,2,2,50.44454493842515
1,2,1,51.829866894351866
1,3,3,53.133373383191746
1,2,0,46.39422475503083
1,3,0,49.52619206115789
1,3,4,62.970915472055836
1,1,1,46.763745245545444
1,0,4,49.553668778720564
1,1,3,44.15598603767752
1,4,3,46.12218176322173
1,2,2,49.05571887712563
1,1,1,52.306743678142034
1,1,4,49.43324786310303
1,1,0,44.71031507978711
1,4,4,48.16931948864466
1,4,2,45.32789566325125
1,2,2,57.05277347952947
1,0,1,51.83102738110393
1,2,3,49.09994316408361
1,0,3,45.856428341220955
1,0,2,47.70570285689923
1,4,0,47.3256701749742
1,4,4,50.96381878865033
1,1,2,49.155952954627395
1,2,4,44.50717048576125
1,0,0,263.4465195132756
1,0,4,45.02541252093577
1,0,0,275.537579068689
1,1,2,51.09054864438966
1,4,3,47.35337623689291
1,4,1,43.76144240349157
1,1,1,47.888625488932384
1,2,2,45.94856603937603
1,2,3,57.86154855794679
1,1,4,53.93615656176279
1,4,0,41.383414841629275
1,2,4,52.903523427375866
1,0,4,50.53180292649764
1,0,2,47.33052102940763
1,4,3,39.17332866444013
1,1,4,52.287696680155854
1,1,1,47.212153133932
1,2,3,45.9136871994247
1,4,1,48.29689562037061
1,4,0,50.30170830398206
1,2,1,42.43998331094404
1,4,0,55.88492583366002
1,4,1,48.784329511733254
1,2,0,45.56963297539531
1,4,2,51.001372462803914
1,2,2,50.31244961112048
1,3,1,38.60605557788148
1,1,4,41.37856268965395
1,1,3,48.169910300253584
1,4,0,42.105849425690934
1,0,1,45.360027143038494
1,0,0,291.5808078149843
1,1,3,45.51225268689868
1,0,3,51.41916711195779
1,2,4,59.60467517527021
1,2,1,49.21194224442425
1,3,1,47.34115596094677
1,0,2,41.870053545818976
1,1,4,50.07665403773484
1,3,1,45.444523782564396
1,4,2,49.173085352948355
1,2,4,47.846642200358914
1,1,0,46.972141108951995
1,1,0,45.986936610929035
1,0,3,56.545102119972306
1,1,1,43.92171781365559
1,4,2,49.74034156106668
1,0,1,46.64317315001147
1,0,1,46.32330258016847
1,3,1,57.06560803235686
1,0,4,55.58522190067996
1,3,1,44.05926377514713
1,4,3,51.17498789260537
1,1,1,48.88061540964345
1,4,0,51.23051111812397
1,0,3,50.56031880306185
1,1,2,51.16844295584679
1,1,1,47.37836029078165
1,2,1,39.281477884186025
1,4,1,48.78418787641857
1,3,1,43.767502554762196
1,4,0,52.33751025748184
1,4,4,46.236195866118294
1,1,1,52.81209964715369
1,4,4,56.6829366107513
1,4,4,53.64472716688027
1,4,3,58.97925182339923
1,2,3,51.464030232766056
1,1,3,53.608281724499406
1,3,1,54.697399998001096
1,0,0,307.1516704905583
1,1,4,52.56159553620019
1,2,4,58.35363693370276
1,3,4,58.76844544565573
1,0,1,56.06293868364004
1,1,4,54.47192799125583
1,0,0,323.3400668887175
1,2,2,43.18742453323942
1,4,1,48.939371349620544
1,0,4,46.951808451475955
1,1,2,49.153508088464314
1,2,4,50.817889340657494
1,2,0,49.29183814665565
1,2,4,51.76144279884356
1,4,1,44.873362802073004
1,4,0,50.49048410163597
1,1,3,49.01664956762344
1,2,0,53.76269296330627
1,3,2,50.43763568663491
1,2,3,47.67182466645201
1,1,0,47.57669992649864
1,2,4,55.24016499722863
1,2,0,39.24144842478253
1,3,3,52.065740589624724
1,1,3,51.17549546252959
1,2,0,54.333146374493424
1,4,3,49.56870472756691
1,0,2,43.192126402414246
1,3,3,51.76178846984509
1,3,4,53.426658664492614
1,1,0,48.431986022739174
1,4,4,50.94009570045504
1,4,1,52.049927123809624
1,4,3,52.8404439190971
1,1,2,52.844583811715395
1,1,2,58.102446281897016
1,1,0,49.2024405875934
1,2,1,49.46660310265911
1,2,0,44.22994353621179
1,3,0,53.05533505204493
1,3,2,46.426477669536084
1,0,1,41.37069274855693
1,0,2,53.99140527213758
1,3,2,46.36650002080311
1,0,0,321.8102090843071
1,2,2,45.82699266317756
1,3,0,56.240795655057426
1,1,0,45.44333884306809
1,4,0,42.419477804794646
1,1,0,49.21975970100892
1,0,1,48.303845637498576
1,1,3,49.20323482321169
1,3,4,49.08600096695283
1,3,4,47.27896292783736
1,0,2,56.98810289176768
1,3,3,55.21147042410132
1,1,4,48.7845216995844
1,4,3,64.73237500403056
1,0,0,259.3274538123925
1,4,1,43.54306256193879
1,2,1,52.31674652535167
1,4,2,55.16010550577155
1,3,0,49.02817701827242
1,1,4,52.02771290262048
1,4,3,54.08781965539257
1,4,4,46.751201831633885
1,1,4,56.225795650711035
1,0,4,51.50236666950411
1,1,2,55.83775655646206
1,2,2,46.83328329559479
1,4,1,45.01741168084797
1,1,0,55.48167638190745
1,4,1,56.95586643463923
1,0,4,48.93236877701189
1,4,3,50.01451093035943
1,4,4,50.265710636845554
1,1,3,51.51697611445746
1,0,4,52.58652584891375
1,2,3,49.948649974023155
1,1,3,49.52656897867939
1,1,0,51.46922687455057
1,0,1,56.56757550643316
1,3,1,52.431867049046495
1,4,1,45.50536543791896
1,1,1,46.40272028683919
1,0,4,49.204873114967064
1,1,4,52.421580410388735
1,0,0,338.1245116038726
1,0,2,50.42456662860488
1,2,1,52.844143885112395
1,0,4,51.33988479423237
1,0,3,52.40591885042482
1,3,2,46.43274554298658
1,4,2,51.00447666365682
1,2,1,45.83223513906704
1,4,0,46.3992440512088
1,1,1,52.62139590002482
1,2,4,50.055084873797156
1,2,1,52.21359479982826
1,0,1,52.36844632712644
1,3,4,47.308975271579506
1,0,4,58.26346705136599
1,3,0,48.52875536696485
1,2,2,47.54801691641116
1,2,2,56.36963710899743
1,3,3,55.90277968832042
1,0,1,49.012148427394834
1,0,4,52.41853160498969
1,2,2,38.1276991239357
1,0,2,51.44854719516067
1,2,2,53.04249106770051
1,2,3,41.897850325598085
1,1,0,56.57133565513765
1,3,2,53.17221489201822
1,3,3,47.90498895090755
1,1,0,47.55566648477116
1,1,4,53.03617469907984
1,4,4,54.754461443830195
1,2,1,46.7999425063883
1,4,3,57.49038005700346
1,2,3,39.06387203884861
1,3,0,45.37327514934838
1,4,2,41.51977635217172
1,2,4,57.77015230899245
1,3,4,55.53815540016311
1,3,4,52.05138741924637
1,1,0,51.78586029098915
1,1,3,50.12224120696584
1,4,4,55.71635452982185
1,0,0,295.82170934191004
1,0,1,50.5194553917458
1,3,0,55.95367611377784
1,2,2,46.495798084664436
1,4,3,47.96791976281835
1,4,4,55.69990929998875
1,4,3,54.241220857323654
1,2,3,45.86069059673734
1,3,4,56.08295947277557
1,2,2,49.078903625443246
1,4,1,52.69180231610814
1,2,1,50.06823187775556
1,3,1,41.88300793480818
1,0,4,48.104439482245674
1,4,0,45.74446530662432
1,0,4,43.566876828371484
1,1,0,40.970420795639185
1,0,4,55.501297973491965
1,1,2,46.534229159839825
1,2,2,48.95462219856073
1,1,3,50.033955819682404
1,0,3,44.884078663976624
1,3,3,42.64992892737087
1,3,3,57.714701175144995
1,0,3,52.65292894734881
1,0,4,53.64987279135369
1,1,1,52.26759357312117
1,0,2,50.84064952754681
1,0,0,288.36878329999524
1,0,4,45.07166387652096
1,0,1,41.63594098935073
1,4,4,55.9022411709856
1,4,1,58.90701473203624
1,3,2,50.15669152048438
1,1,0,50.62280287131863
1,3,1,57.67048135801558
1,3,2,50.74378173437137
1,1,2,43.41247806664405
1,1,1,52.86137164411916
1,3,0,45.72087753184096
1,0,0,257.47509573239296
1,0,1,45.11299242134689
1,2,2,57.007289605097526
1,2,0,43.561571182121796
1,2,4,59.826542885781414
1,3,1,48.71268863398936
1,1,2,54.37070323781111
1,4,2,50.96176633643704
1,1,1,52.385563142176
1,4,4,52.609863192309156
1,1,0,55.2841254790564
1,1,0,50.6375079954541
1,4,3,51.76741256960979
1,0,3,47.60446306913156
1,2,4,50.26329446507446
1,3,2,54.16156312349025
1,3,2,53.69538817527615
1,0,0,310.20122609752747
1,0,4,51.60317948713763
1,3,0,45.74575342616156
1,4,1,50.53974818480158
1,3,4,50.25539449877907
1,1,0,54.11674617163203
1,4,1,48.613748111689915
1,0,1,44.51787026500264
1,3,2,44.69093397196681
1,0,2,50.078921524859986
1,4,1,45.31721937678243
1,1,0,46.33665582101054
1,1,1,50.538884314537185
1,0,0,273.51248804256323
1,4,2,38.41375411376588
1,1,2,56.78037616440407
1,1,2,57.55191552876954
1,1,0,49.020765363912076
1,4,3,55.256048040079065
1,1,3,49.802796440652365
1,4,1,51.92907506870332
1,0,2,49.983809057195444
1,4,2,54.57161060003758
1,0,0,241.73104326180948
1,0,1,58.03200077487777
1,1,2,52.32718536698954
1,0,2,48.72997528514408
1,0,2,57.48954829537613
1,2,2,53.45481496057348
1,2,3,52.20582168028574
1,2,1,44.934425533648145
1,3,1,49.13307106141729
1,4,3,41.45652019957633
1,4,1,48.37017098213184
1,2,1,39.98762363849355
1,1,1,46.64653793090941
1,2,1,53.334107160542
1,4,0,40.42201960183275
1,2,0,48.42756040144237
1,1,3,43.77153885697797
1,4,1,43.60187606830305
1,0,3,38.95452703953043
1,1,0,53.69830279577281
1,3,3,50.14829502579181
1,2,2,54.71695537928239
1,4,2,60.61563376423966
1,1,2,44.56779098868146
1,3,4,46.98477541955663
1,4,3,51.71915149130521
1,4,0,46.69567245039599
1,2,2,44.568692540971455
1,1,4,56.9436128966025
1,0,1,46.00567326179078
1,4,1,56.53770032683799
1,1,3,54.776063563112025
1,3,4,51.71600988315914
1,0,4,48.507696488108024
1,4,4,49.35551320757304
1,2,0,53.699818467457256
1,2,0,50.115949684798686
1,0,1,53.22523936156916
1,4,4,43.49340987285805
1,4,0,43.48775275615239
1,3,3,44.50203063446807
1,3,0,48.76655910722964
1,2,2,48.11200197658777
1,2,0,52.4616253449329
1,4,2,50.84720141423008
1,1,4,54.55228077676444
1,3,2,53.33275183892991
1,0,4,47.41581668659611
1,0,2,48.11897820583785
1,0,1,45.435392736393396
1,2,2,48.605604914542646
1,1,1,47.699549031828944
1,0,0,342.31563443497487
1,2,2,52.68095174430626
1,3,3,53.05659408752762
1,3,3,56.7270152908375
1,1,1,45.86229258657917
1,2,2,52.44102072480629
1,4,4,54.10271087017158
1,3,3,54.39919780982352
1,2,4,46.761015758622285
1,1,0,62.037479995165114
1,3,3,52.894274901495386
1,2,3,49.78132173585941
1,4,3,46.21049083082469
1,4,0,54.8402129503978
1,1,0,52.520229044697544
1,3,0,55.81803925614202
1,1,3,59.38587146684384
1,4,0,53.10021181985526
1,1,2,57.960087208667886
1,3,4,40.75131842223027
1,3,0,45.78194498327994
1,2,2,51.57498722673249
1,2,0,47.70341354684662
1,0,3,54.2368609676616
1,2,2,50.23934333201632
1,0,2,52.20245409396583
1,2,2,51.69042605172773
1,3,2,44.35000313076023
1,3,2,49.383444929470365
1,1,1,45.466537734059145
1,3,4,52.15059656990447
1,3,2,48.266814650827385
1,0,2,44.7174797255986
1,1,4,51.49668192146137
1,3,0,38.88785986734045
1,3,4,44.43191577536996
1,4,2,47.34121977677997
1,3,3,40.206536353980106
1,4,2,56.43804476615835
1,2,1,52.76689910307371
1,2,1,54.41077889794521
1,3,1,55.92008779569176
1,1,4,49.00171372998606
1,3,1,41.356741713133246
1,2,3,40.754031839627594
1,4,1,52.58934737735263
1,4,3,58.99436539616928
1,2,2,48.73847186394506
1,3,2,47.51483634503913
